"name","param","est","se","N","bic","rr","rr_low","rr_high"
"2017-2019","commune8103",-0.218056573875323,0.0101051308278361,11772,59250.300165722,-19.5920049539102,-21.1689026300141,-17.9835638087458
"2017-2019","commune8104",-0.407424494428835,0.00702873498895285,11772,59250.300165722,-33.4638311984283,-34.3741698339631,-32.540864662732
"2017-2019","commune8105",-0.178319126434779,0.00979440116728894,11772,59250.300165722,-16.3324624349677,-17.9233117099182,-14.7107785653431
"2017-2019","commune8106",0.00877120756952579,0.00921065125192677,11772,59250.300165722,0.880978732515914,-0.923872715527978,2.71870882487897
"2017-2019","commune8107",-0.202450136832949,0.00928233233678228,11772,59250.300165722,-18.3272793812084,-19.7997463348119,-16.8277781124953
"2017-2019","commune8108",-0.142993889218095,0.0089770557403564,11772,59250.300165722,-13.3240634543248,-14.8357906506155,-11.7855019912281
"2017-2019","commune8109",-0.0268411270042606,0.00886305936031184,11772,59250.300165722,-2.64841053745101,-4.32495873289007,-0.942483584350583
"2017-2019","commune8110",0.00326813582980072,0.00810985046211922,11772,59250.300165722,0.32734820081275,-1.25477828521407,1.93482400677951
"2017-2019","commune8111",-0.115665120059824,0.00962362025537313,11772,59250.300165722,-10.9226524476465,-12.5871086360755,-9.22650282864933
"2017-2019","commune8112",-0.243359796386356,0.0069436696556508,11772,59250.300165722,-21.6010613527785,-22.6608112229321,-20.5267901279915
"2017-2019","commune8201",-0.25102277225721,0.0112839059550108,11772,59250.300165722,-22.1995345564872,-23.901317036736,-20.4596953911907
"2017-2019","commune8202",-0.256784506707765,0.00912482949230302,11772,59250.300165722,-22.6465112614178,-24.0176547867103,-21.2506246913868
"2017-2019","commune8203",-0.14170243600522,0.00916698721032354,11772,59250.300165722,-13.2120532251768,-14.7574727823413,-11.6386157093052
"2017-2019","commune8204",-0.212391610932029,0.00984551348639591,11772,59250.300165722,-19.1352039829731,-20.6807087233236,-17.5595856994479
"2017-2019","commune8205",-0.0715888316653237,0.00876953991030921,11772,59250.300165722,-6.908642068172,-8.49505119691275,-5.29472957533267
"2017-2019","commune8206",0.0248313225646467,0.010407386887529,11772,59250.300165722,2.51421875848222,0.444268385297704,4.62682656365689
"2017-2019","commune8207",-0.134277521621254,0.00884063518391965,11772,59250.300165722,-12.5652619372745,-14.0672495015617,-11.0370216738686
"2017-2019","commune8301",-0.113443450487286,0.0053868547644669,11772,59250.300165722,-10.7245320174117,-11.662164834038,-9.77694700649445
