"region";"province";"commune";"site";"longitude";"latitude";"year";"month";"pollutant";"value";"n";"completeness"
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;5;"mp2.5";44.0763419354839;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;6;"mp2.5";53.0965066666667;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;7;"mp2.5";41.5023974193548;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;8;"mp2.5";36.4677967741936;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;9;"mp2.5";27.1360213333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;10;"mp2.5";13.9674904166667;24;77.4193548387097
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;11;"mp2.5";16.2197133333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2016;12;"mp2.5";21.8648009677419;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2017;7;"mp2.5";47.9259259259259;27;87.0967741935484
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2017;8;"mp2.5";34;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2017;9;"mp2.5";25.2083333333333;24;77.4193548387097
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2017;10;"mp2.5";14.8064516129032;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2017;11;"mp2.5";13.1111111111111;27;87.0967741935484
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2017;12;"mp2.5";13.9333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;1;"mp2.5";14.1724137931034;29;93.5483870967742
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;4;"mp2.5";26.8;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;5;"mp2.5";34.0666666666667;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;6;"mp2.5";44.8333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;7;"mp2.5";36;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;8;"mp2.5";37.1935483870968;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;9;"mp2.5";26.9230769230769;26;83.8709677419355
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;10;"mp2.5";16.5862068965517;29;93.5483870967742
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;11;"mp2.5";10.5;28;90.3225806451613
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2018;12;"mp2.5";11.7741935483871;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;1;"mp2.5";13.6551724137931;29;93.5483870967742
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;2;"mp2.5";16.75;28;90.3225806451613
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;3;"mp2.5";17.6;25;80.6451612903226
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;4;"mp2.5";32.6333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;5;"mp2.5";30.2258064516129;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;6;"mp2.5";36.4333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;7;"mp2.5";48.1935483870968;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;8;"mp2.5";31.9354838709677;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;9;"mp2.5";18.9310344827586;29;93.5483870967742
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;11;"mp2.5";17.7037037037037;27;87.0967741935484
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2019;12;"mp2.5";15.2258064516129;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;1;"mp2.5";15.9;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;2;"mp2.5";18.9230769230769;26;83.8709677419355
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;4;"mp2.5";22;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;5;"mp2.5";29.9655172413793;29;93.5483870967742
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;6;"mp2.5";27.5666666666667;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;7;"mp2.5";33.1612903225806;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;8;"mp2.5";27.741935483871;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;9;"mp2.5";20.7333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;10;"mp2.5";14.1935483870968;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;11;"mp2.5";12.2333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2020;12;"mp2.5";10.8064516129032;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;1;"mp2.5";12.1612903225806;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;2;"mp2.5";13.3928571428571;28;90.3225806451613
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;3;"mp2.5";14.84;25;80.6451612903226
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;4;"mp2.5";22.5;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;5;"mp2.5";37;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;6;"mp2.5";36;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;7;"mp2.5";48.4193548387097;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;8;"mp2.5";37.8387096774194;31;100
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;9;"mp2.5";18.4333333333333;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;10;"mp2.5";14.8965517241379;29;93.5483870967742
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;11;"mp2.5";12.8;30;96.7741935483871
"M";"Santiago";"La Florida";"La Florida";-70.5881601035897;-33.5166668832046;2021;12;"mp2.5";15.2068965517241;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;1;"mp2.5";21.7459709677419;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;2;"mp2.5";22.5556357142857;28;90.3225806451613
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;3;"mp2.5";20.4462614814815;27;87.0967741935484
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;4;"mp2.5";28.3207;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;5;"mp2.5";45.2211677419355;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;6;"mp2.5";37.7540433333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;7;"mp2.5";35.38567;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;8;"mp2.5";21.7468572413793;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;9;"mp2.5";21.3883372;25;80.6451612903226
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;10;"mp2.5";14.9502703225806;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;11;"mp2.5";14.0287223333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2015;12;"mp2.5";17.2441322580645;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;1;"mp2.5";19.9291653333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;3;"mp2.5";28.3328064516129;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;4;"mp2.5";26.2561885185185;27;87.0967741935484
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;5;"mp2.5";34.7912677419355;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;6;"mp2.5";33.3928163333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;7;"mp2.5";28.3551603333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;8;"mp2.5";33.9186290322581;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;9;"mp2.5";26.2998366666667;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;11;"mp2.5";17.2043081481481;27;87.0967741935484
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2016;12;"mp2.5";22.7068906896552;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;1;"mp2.5";35.808875;28;90.3225806451613
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;2;"mp2.5";16.4687525;28;90.3225806451613
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;3;"mp2.5";17.435192962963;27;87.0967741935484
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;4;"mp2.5";17.166294137931;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;5;"mp2.5";26.1666666666667;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;6;"mp2.5";25.4333333333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;7;"mp2.5";30.4074074074074;27;87.0967741935484
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;8;"mp2.5";25.4193548387097;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;9;"mp2.5";22.56;25;80.6451612903226
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;10;"mp2.5";13.8064516129032;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;11;"mp2.5";15.4;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2017;12;"mp2.5";15.3225806451613;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;1;"mp2.5";15.4193548387097;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;3;"mp2.5";15.6129032258065;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;4;"mp2.5";24.4666666666667;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;5;"mp2.5";25.2903225806452;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;6;"mp2.5";28.25;28;90.3225806451613
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;7;"mp2.5";24.0322580645161;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;8;"mp2.5";28.1290322580645;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;10;"mp2.5";19.5925925925926;27;87.0967741935484
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2018;12;"mp2.5";20.0666666666667;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;1;"mp2.5";22.0322580645161;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;2;"mp2.5";21.96;25;80.6451612903226
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;3;"mp2.5";21.08;25;80.6451612903226
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;4;"mp2.5";26.9333333333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;5;"mp2.5";21.9032258064516;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;6;"mp2.5";19.5;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;7;"mp2.5";33.1290322580645;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;8;"mp2.5";22.1935483870968;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;9;"mp2.5";14.7;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;10;"mp2.5";12.5161290322581;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;11;"mp2.5";11.7;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2019;12;"mp2.5";12.9310344827586;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;1;"mp2.5";14.0344827586207;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;2;"mp2.5";15;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;3;"mp2.5";15.8076923076923;26;83.8709677419355
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;4;"mp2.5";17.0666666666667;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;5;"mp2.5";20.9354838709677;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;6;"mp2.5";14.8333333333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;7;"mp2.5";16.8709677419355;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;8;"mp2.5";20.3870967741935;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;9;"mp2.5";16.7;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;10;"mp2.5";11.7741935483871;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;11;"mp2.5";11.4230769230769;26;83.8709677419355
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2020;12;"mp2.5";10.2758620689655;29;93.5483870967742
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;1;"mp2.5";11.741935483871;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;2;"mp2.5";13.2142857142857;28;90.3225806451613
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;4;"mp2.5";18.9333333333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;5;"mp2.5";26.5483870967742;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;6;"mp2.5";21.9;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;7;"mp2.5";28.7096774193548;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;8;"mp2.5";27.4838709677419;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;9;"mp2.5";15.2333333333333;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;10;"mp2.5";11.2258064516129;31;100
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;11;"mp2.5";11.5;30;96.7741935483871
"M";"Santiago";"Las Condes";"Las Condes";-70.5232561485338;-33.3767760480796;2021;12;"mp2.5";14.8518518518519;27;87.0967741935484
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;1;"mp2.5";17.3505196774194;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;2;"mp2.5";21.4588111111111;27;87.0967741935484
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;3;"mp2.5";21.6331574074074;27;87.0967741935484
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;4;"mp2.5";33.8732766666667;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;5;"mp2.5";58.1532;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;6;"mp2.5";80.1334166666667;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;7;"mp2.5";67.5665138709677;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;8;"mp2.5";34.7647622580645;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;9;"mp2.5";26.805788;25;80.6451612903226
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;10;"mp2.5";15.2080912903226;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;11;"mp2.5";12.6574956666667;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2015;12;"mp2.5";14.429411;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;1;"mp2.5";14.3911332258065;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;3;"mp2.5";24.09861;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;4;"mp2.5";28.8419233333333;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;5;"mp2.5";43.9934741935484;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;6;"mp2.5";73.12249;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;7;"mp2.5";50.9222441935484;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;8;"mp2.5";38.7419451612903;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;9;"mp2.5";31.192901;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;10;"mp2.5";13.2899968;25;80.6451612903226
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;11;"mp2.5";15.60949;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2016;12;"mp2.5";22.5632432258065;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;4;"mp2.5";22.5972937037037;27;87.0967741935484
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;5;"mp2.5";42.0322580645161;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;6;"mp2.5";52.3666666666667;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;7;"mp2.5";54.6333333333333;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;8;"mp2.5";33.6451612903226;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;10;"mp2.5";14.8064516129032;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;11;"mp2.5";13.5333333333333;30;96.7741935483871
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2017;12;"mp2.5";13.6129032258065;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2018;1;"mp2.5";13.6774193548387;31;100
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2018;2;"mp2.5";14.88;25;80.6451612903226
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2018;3;"mp2.5";16.5172413793103;29;93.5483870967742
"M";"Santiago";"Pudahuel";"Pudahuel";-70.7501440879609;-33.4377853571256;2018;4;"mp2.5";23.9333333333333;30;96.7741935483871
