"var","param","est","se","mean_MR","N","bic","mean_pm25","mean_temp"
"Full Sample","commune6310",-0.10894210259931,0.00162082891279153,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7101",-0.0517453487391206,0.00201273242171656,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7102",-0.0999036817770171,0.00396846782750133,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7103",-0.284772193614231,0.00336265466044474,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7104",-0.386057076010363,0.00363695136502977,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7105",-0.329365748248043,0.00228549406347597,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7106",-0.327907317743307,0.00283900481694986,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7107",-0.254619783472473,0.00255869784443875,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7108",-0.234067705150943,0.00272013445258884,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7109",-0.200303945319719,0.00279005678284781,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7110",-0.18682939773281,0.00261728376971134,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7201",-0.174042681825972,0.00182433141264519,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7202",-0.23658604041596,0.00356652777699674,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7203",-0.575459343205338,0.00423289515706384,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7301",-0.0693621024405395,0.00171704971149378,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7302",-0.263022782578421,0.00262528409359656,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7303",-0.0724556000229746,0.003437580953535,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7304",0.0858491491643949,0.00234377523225719,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7305",-0.203906940559097,0.00243343357445942,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7306",-0.218000985539221,0.0022328813704315,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7307",-0.115465492483724,0.00228261982526435,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7308",-0.136999430177594,0.00201385559200868,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7309",-0.438501140711341,0.00402831756799044,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7401",-0.0960693525196624,0.00258570668844339,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7402",-0.214150756593226,0.00327578910594566,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7403",-0.107914400170394,0.00300583140423692,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7404",-0.106967470894226,0.00245270104376885,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7405",-0.329824860668078,0.00267540919743451,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7406",-0.107590135023317,0.00236782620273023,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7407",-0.244914321775561,0.00268042439253889,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune7408",-0.179470978219595,0.00307162662294296,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
