CODIGO_COMUNA_RESIDENCIA,Year,Gender,Death_count_all_cause,Mean_age,Age group
10305,2000,Hombre,27,82.74074074074075,75+
10305,2000,Mujer,26,84.38461538461539,75+
10305,2001,Hombre,29,83.93103448275862,75+
10305,2001,Mujer,21,85.19047619047619,75+
10305,2002,Hombre,22,82.63636363636364,75+
10305,2002,Mujer,14,85.28571428571429,75+
10305,2003,Hombre,25,82.16,75+
10305,2003,Mujer,24,83.33333333333333,75+
10305,2004,Hombre,13,83.6923076923077,75+
10305,2004,Mujer,27,83.07407407407408,75+
10305,2005,Hombre,30,82.03333333333333,75+
10305,2005,Mujer,32,86.3125,75+
10305,2006,Hombre,21,85.0,75+
10305,2006,Mujer,16,87.3125,75+
10305,2007,Hombre,20,83.3,75+
10305,2007,Mujer,22,84.54545454545455,75+
10305,2008,Hombre,22,82.86363636363636,75+
10305,2008,Mujer,24,85.04166666666667,75+
10305,2009,Hombre,21,85.71428571428571,75+
10305,2009,Mujer,28,84.57142857142857,75+
10305,2010,Hombre,20,83.65,75+
10305,2010,Mujer,30,84.03333333333333,75+
10305,2011,Hombre,27,84.96296296296296,75+
10305,2011,Mujer,21,85.47619047619048,75+
10305,2012,Hombre,22,81.27272727272727,75+
10305,2012,Mujer,25,85.32,75+
10305,2013,Hombre,22,84.86363636363636,75+
10305,2013,Mujer,24,84.125,75+
10305,2014,Hombre,17,85.11764705882354,75+
10305,2014,Mujer,31,86.61290322580645,75+
10305,2015,Hombre,36,84.05555555555556,75+
10305,2015,Mujer,26,82.76923076923077,75+
10305,2016,Hombre,27,83.85185185185185,75+
10305,2016,Mujer,30,84.86666666666666,75+
10305,2017,Hombre,25,83.96,75+
10305,2017,Mujer,40,86.775,75+
10305,2018,Hombre,29,84.41379310344827,75+
10305,2018,Mujer,45,86.11111111111111,75+
10305,2019,Hombre,33,82.54545454545455,75+
10305,2019,Mujer,26,84.84615384615384,75+
10306,1990,Hombre,22,83.22727272727273,75+
10306,1990,Mujer,3,83.66666666666667,75+
10306,1991,Hombre,20,84.35,75+
10306,1991,Mujer,14,80.92857142857143,75+
10306,1992,Hombre,11,82.45454545454545,75+
10306,1992,Mujer,10,82.0,75+
10306,1993,Hombre,22,82.72727272727273,75+
10306,1993,Mujer,16,82.4375,75+
10306,1994,Hombre,19,82.73684210526316,75+
10306,1994,Mujer,13,83.6923076923077,75+
10306,1995,Hombre,19,81.05263157894737,75+
10306,1995,Mujer,10,81.1,75+
10306,1996,Hombre,16,82.4375,75+
10306,1996,Mujer,7,82.57142857142857,75+
10306,1997,Hombre,9,80.33333333333333,75+
10306,1997,Mujer,9,85.44444444444444,75+
10306,1998,Hombre,16,83.6875,75+
10306,1998,Mujer,11,83.9090909090909,75+
10306,1999,Hombre,13,85.0,75+
10306,1999,Mujer,13,85.46153846153847,75+
10306,2000,Hombre,17,81.82352941176471,75+
10306,2000,Mujer,15,82.33333333333333,75+
10306,2001,Hombre,14,83.78571428571429,75+
10306,2001,Mujer,10,81.9,75+
10306,2002,Hombre,12,82.75,75+
10306,2002,Mujer,6,83.0,75+
10306,2003,Hombre,20,82.1,75+
10306,2003,Mujer,5,83.4,75+
10306,2004,Hombre,21,84.61904761904762,75+
10306,2004,Mujer,13,87.53846153846153,75+
10306,2005,Hombre,12,84.08333333333333,75+
10306,2005,Mujer,10,83.4,75+
10306,2006,Hombre,16,84.9375,75+
10306,2006,Mujer,12,81.41666666666667,75+
10306,2007,Hombre,17,84.0,75+
10306,2007,Mujer,10,86.4,75+
10306,2008,Hombre,17,85.76470588235294,75+
10306,2008,Mujer,14,84.21428571428571,75+
10306,2009,Hombre,14,83.57142857142857,75+
10306,2009,Mujer,15,86.4,75+
10306,2010,Hombre,16,81.9375,75+
10306,2010,Mujer,14,85.85714285714286,75+
10306,2011,Hombre,23,85.08695652173913,75+
10306,2011,Mujer,7,86.42857142857143,75+
10306,2012,Hombre,17,85.58823529411765,75+
10306,2012,Mujer,14,83.71428571428571,75+
10306,2013,Hombre,18,83.72222222222223,75+
10306,2013,Mujer,11,84.81818181818181,75+
10306,2014,Hombre,14,84.07142857142857,75+
10306,2014,Mujer,18,86.27777777777777,75+
10306,2015,Hombre,16,82.3125,75+
10306,2015,Mujer,7,83.0,75+
10306,2016,Hombre,23,84.30434782608695,75+
10306,2016,Mujer,18,84.16666666666667,75+
10306,2017,Hombre,18,80.33333333333333,75+
10306,2017,Mujer,15,85.26666666666667,75+
10306,2018,Hombre,20,85.3,75+
10306,2018,Mujer,20,85.2,75+
10306,2019,Hombre,23,82.69565217391305,75+
10306,2019,Mujer,16,83.1875,75+
10307,1990,Hombre,19,81.21052631578948,75+
10307,1990,Mujer,9,82.44444444444444,75+
10307,1991,Hombre,20,83.15,75+
10307,1991,Mujer,15,82.73333333333333,75+
10307,1992,Hombre,11,81.63636363636364,75+
10307,1992,Mujer,12,85.58333333333333,75+
10307,1993,Hombre,15,82.4,75+
10307,1993,Mujer,18,82.22222222222223,75+
10307,1994,Hombre,11,83.0909090909091,75+
10307,1994,Mujer,16,83.0625,75+
10307,1995,Hombre,21,83.52380952380952,75+
10307,1995,Mujer,11,85.9090909090909,75+
10307,1996,Hombre,17,82.58823529411765,75+
10307,1996,Mujer,20,84.85,75+
10307,1997,Hombre,11,84.18181818181819,75+
10307,1997,Mujer,10,78.8,75+
10307,1998,Hombre,27,82.70370370370371,75+
10307,1998,Mujer,24,83.33333333333333,75+
10307,1999,Hombre,12,84.08333333333333,75+
10307,1999,Mujer,21,82.0952380952381,75+
10307,2000,Hombre,22,83.5909090909091,75+
10307,2000,Mujer,15,88.06666666666666,75+
10307,2001,Hombre,14,81.35714285714286,75+
10307,2001,Mujer,22,84.63636363636364,75+
10307,2002,Hombre,22,83.22727272727273,75+
10307,2002,Mujer,17,83.82352941176471,75+
10307,2003,Hombre,17,81.41176470588235,75+
10307,2003,Mujer,13,83.46153846153847,75+
10307,2004,Hombre,19,84.21052631578948,75+
10307,2004,Mujer,24,86.16666666666667,75+
10307,2005,Hombre,23,84.30434782608695,75+
10307,2005,Mujer,17,86.05882352941177,75+
10307,2006,Hombre,21,82.52380952380952,75+
10307,2006,Mujer,13,82.92307692307692,75+
10307,2007,Hombre,15,85.06666666666666,75+
10307,2007,Mujer,22,84.9090909090909,75+
10307,2008,Hombre,19,83.36842105263158,75+
10307,2008,Mujer,19,86.73684210526316,75+
10307,2009,Hombre,22,83.81818181818181,75+
10307,2009,Mujer,16,86.25,75+
10307,2010,Hombre,28,80.92857142857143,75+
10307,2010,Mujer,14,83.71428571428571,75+
10307,2011,Hombre,17,85.88235294117646,75+
10307,2011,Mujer,19,86.47368421052632,75+
10307,2012,Hombre,25,83.4,75+
10307,2012,Mujer,20,86.6,75+
10307,2013,Hombre,25,82.72,75+
10307,2013,Mujer,23,88.1304347826087,75+
10307,2014,Hombre,30,83.16666666666667,75+
10307,2014,Mujer,27,86.0,75+
10307,2015,Hombre,17,82.0,75+
10307,2015,Mujer,22,87.4090909090909,75+
10307,2016,Hombre,26,83.6923076923077,75+
10307,2016,Mujer,20,84.6,75+
10307,2017,Hombre,25,84.04,75+
10307,2017,Mujer,27,86.66666666666667,75+
10307,2018,Hombre,30,83.73333333333333,75+
10307,2018,Mujer,16,88.375,75+
10307,2019,Hombre,24,82.16666666666667,75+
10307,2019,Mujer,30,85.63333333333334,75+
10401,1990,Hombre,5,82.4,75+
10401,1990,Mujer,4,85.25,75+
10401,1991,Hombre,1,85.0,75+
10401,1991,Mujer,5,83.0,75+
10401,1992,Hombre,6,83.0,75+
10401,1992,Mujer,6,83.5,75+
10401,1993,Hombre,9,82.11111111111111,75+
10401,1993,Mujer,9,82.22222222222223,75+
10401,1994,Hombre,7,85.42857142857143,75+
10401,1994,Mujer,7,83.71428571428571,75+
10401,1995,Hombre,5,79.2,75+
10401,1995,Mujer,9,85.88888888888889,75+
10401,1996,Hombre,11,83.72727272727273,75+
10401,1996,Mujer,6,85.16666666666667,75+
10401,1997,Hombre,11,84.81818181818181,75+
10401,1997,Mujer,11,82.0909090909091,75+
10401,1998,Hombre,8,82.5,75+
10401,1998,Mujer,8,86.5,75+
10401,1999,Hombre,7,83.42857142857143,75+
10401,1999,Mujer,8,87.0,75+
10401,2000,Hombre,7,83.57142857142857,75+
10401,2000,Mujer,5,86.4,75+
10401,2001,Hombre,2,85.0,75+
10401,2001,Mujer,1,85.0,75+
10401,2002,Hombre,7,84.0,75+
10401,2002,Mujer,9,83.77777777777777,75+
10401,2003,Hombre,4,80.5,75+
10401,2003,Mujer,5,80.0,75+
10401,2004,Hombre,8,85.75,75+
10401,2004,Mujer,7,81.71428571428571,75+
10401,2005,Hombre,6,88.5,75+
10401,2005,Mujer,8,85.75,75+
10401,2006,Hombre,13,83.46153846153847,75+
10401,2006,Mujer,7,85.0,75+
10401,2007,Hombre,2,86.5,75+
10401,2007,Mujer,7,81.42857142857143,75+
10401,2008,Hombre,5,80.0,75+
10401,2008,Mujer,1,97.0,75+
10401,2009,Mujer,3,84.0,75+
10401,2010,Hombre,3,86.33333333333333,75+
10401,2010,Mujer,2,86.5,75+
10401,2011,Hombre,2,77.0,75+
10401,2011,Mujer,3,86.33333333333333,75+
10401,2012,Hombre,2,86.0,75+
10401,2012,Mujer,3,83.33333333333333,75+
10401,2013,Hombre,5,82.4,75+
10401,2013,Mujer,8,86.125,75+
10401,2014,Hombre,1,88.0,75+
10401,2014,Mujer,3,88.66666666666667,75+
10401,2015,Hombre,6,80.33333333333333,75+
10401,2015,Mujer,4,78.25,75+
10401,2016,Hombre,8,85.0,75+
10401,2016,Mujer,6,86.33333333333333,75+
10401,2017,Hombre,3,84.33333333333333,75+
10401,2017,Mujer,6,84.0,75+
10401,2018,Hombre,8,84.5,75+
10401,2018,Mujer,9,87.44444444444444,75+
10401,2019,Hombre,10,83.0,75+
10401,2019,Mujer,7,84.14285714285714,75+
10402,1990,Hombre,3,82.66666666666667,75+
10402,1990,Mujer,3,87.0,75+
10402,1991,Hombre,2,84.5,75+
10402,1991,Mujer,3,86.0,75+
10402,1992,Hombre,2,82.5,75+
10402,1993,Hombre,2,81.5,75+
10402,1993,Mujer,1,78.0,75+
10402,1995,Hombre,1,89.0,75+
10402,1996,Hombre,2,82.0,75+
10402,1996,Mujer,2,83.5,75+
10402,1997,Hombre,4,81.25,75+
10402,1997,Mujer,1,81.0,75+
10402,1998,Hombre,1,93.0,75+
10402,1998,Mujer,1,88.0,75+
10402,1999,Hombre,1,77.0,75+
10402,1999,Mujer,1,84.0,75+
10402,2000,Hombre,2,81.5,75+
10402,2000,Mujer,2,80.5,75+
10402,2001,Hombre,2,80.0,75+
10402,2001,Mujer,2,88.0,75+
10402,2002,Hombre,2,87.0,75+
10402,2002,Mujer,1,90.0,75+
10402,2003,Hombre,2,84.0,75+
10402,2003,Mujer,1,76.0,75+
10402,2004,Mujer,1,84.0,75+
10402,2005,Hombre,4,85.25,75+
10402,2006,Hombre,4,80.5,75+
10402,2007,Hombre,4,76.75,75+
10402,2007,Mujer,3,90.33333333333333,75+
10402,2008,Hombre,2,80.5,75+
10402,2008,Mujer,2,77.0,75+
10402,2009,Hombre,1,93.0,75+
10402,2009,Mujer,4,82.0,75+
10402,2010,Hombre,2,77.5,75+
10402,2010,Mujer,1,80.0,75+
10402,2011,Hombre,1,85.0,75+
10402,2012,Hombre,3,78.66666666666667,75+
10402,2012,Mujer,4,87.0,75+
10402,2013,Hombre,2,85.0,75+
10402,2013,Mujer,3,79.0,75+
10402,2014,Hombre,5,87.4,75+
10402,2014,Mujer,4,91.25,75+
10402,2015,Hombre,3,86.33333333333333,75+
10402,2015,Mujer,5,83.0,75+
10402,2016,Hombre,2,83.5,75+
10402,2016,Mujer,2,96.0,75+
10402,2017,Hombre,3,84.0,75+
10402,2017,Mujer,2,89.0,75+
10402,2018,Hombre,4,88.75,75+
10402,2018,Mujer,2,97.5,75+
10402,2019,Hombre,8,83.5,75+
10402,2019,Mujer,3,84.66666666666667,75+
10403,1990,Hombre,6,81.83333333333333,75+
10403,1990,Mujer,10,84.8,75+
10403,1991,Hombre,2,87.0,75+
10403,1991,Mujer,8,85.25,75+
10403,1992,Hombre,9,81.66666666666667,75+
10403,1992,Mujer,9,82.66666666666667,75+
10403,1993,Hombre,9,81.77777777777777,75+
10403,1993,Mujer,3,87.33333333333333,75+
10403,1994,Hombre,4,83.5,75+
10403,1994,Mujer,5,81.8,75+
10403,1995,Hombre,5,79.6,75+
10403,1995,Mujer,8,86.375,75+
10403,1996,Hombre,5,83.6,75+
10403,1996,Mujer,5,82.8,75+
10403,1997,Hombre,10,83.8,75+
10403,1997,Mujer,4,82.25,75+
10403,1998,Hombre,6,82.66666666666667,75+
10403,1998,Mujer,7,83.14285714285714,75+
10403,1999,Hombre,7,81.42857142857143,75+
10403,1999,Mujer,6,84.83333333333333,75+
10403,2000,Hombre,6,84.33333333333333,75+
10403,2000,Mujer,7,84.14285714285714,75+
10403,2001,Hombre,7,79.71428571428571,75+
10403,2001,Mujer,4,88.0,75+
10403,2002,Hombre,13,85.76923076923077,75+
10403,2002,Mujer,8,83.375,75+
10403,2003,Hombre,6,82.16666666666667,75+
10403,2003,Mujer,5,86.6,75+
10403,2004,Hombre,6,78.83333333333333,75+
10403,2004,Mujer,7,85.0,75+
10403,2005,Hombre,9,85.55555555555556,75+
10403,2005,Mujer,5,88.6,75+
10403,2006,Hombre,7,82.42857142857143,75+
10403,2006,Mujer,9,80.44444444444444,75+
10403,2007,Hombre,12,85.5,75+
10403,2007,Mujer,2,84.5,75+
10403,2008,Hombre,4,79.5,75+
10403,2008,Mujer,8,84.25,75+
10403,2009,Hombre,9,82.22222222222223,75+
10403,2009,Mujer,11,86.45454545454545,75+
10403,2010,Hombre,2,82.0,75+
10403,2010,Mujer,9,86.0,75+
10403,2011,Hombre,9,82.0,75+
10403,2011,Mujer,6,88.16666666666667,75+
10403,2012,Hombre,12,85.91666666666667,75+
10403,2012,Mujer,8,84.875,75+
10403,2013,Hombre,11,82.27272727272727,75+
10403,2013,Mujer,13,90.46153846153847,75+
10403,2014,Hombre,19,85.89473684210526,75+
10403,2014,Mujer,10,84.4,75+
10403,2015,Hombre,9,82.66666666666667,75+
10403,2015,Mujer,11,85.0,75+
10403,2016,Hombre,15,83.06666666666666,75+
10403,2016,Mujer,15,85.46666666666667,75+
10403,2017,Hombre,18,84.77777777777777,75+
10403,2017,Mujer,12,85.58333333333333,75+
10403,2018,Hombre,12,84.33333333333333,75+
10403,2018,Mujer,13,86.15384615384616,75+
10403,2019,Hombre,15,85.53333333333333,75+
10403,2019,Mujer,15,84.73333333333333,75+
10404,1990,Hombre,1,80.0,75+
10404,1990,Mujer,3,83.0,75+
10404,1991,Hombre,1,105.0,75+
10404,1991,Mujer,1,77.0,75+
10404,1992,Hombre,3,77.33333333333333,75+
10404,1993,Hombre,2,82.0,75+
10404,1993,Mujer,2,90.0,75+
10404,1994,Hombre,3,80.0,75+
10404,1994,Mujer,2,80.5,75+
10404,1995,Hombre,4,83.0,75+
10404,1995,Mujer,2,82.5,75+
10404,1996,Hombre,2,82.5,75+
10404,1996,Mujer,1,78.0,75+
10404,1997,Hombre,3,87.0,75+
10404,1998,Hombre,1,79.0,75+
10404,1998,Mujer,1,84.0,75+
10404,1999,Hombre,2,84.5,75+
10404,1999,Mujer,3,88.0,75+
10404,2000,Hombre,3,85.66666666666667,75+
10404,2000,Mujer,2,80.0,75+
10404,2001,Hombre,1,80.0,75+
10404,2001,Mujer,2,90.5,75+
10404,2002,Hombre,5,84.2,75+
10404,2002,Mujer,4,83.75,75+
10404,2003,Hombre,4,78.5,75+
10404,2003,Mujer,5,82.6,75+
10404,2004,Hombre,5,83.4,75+
10404,2004,Mujer,4,88.75,75+
10404,2005,Hombre,3,85.33333333333333,75+
10404,2005,Mujer,4,89.0,75+
10404,2006,Hombre,2,90.0,75+
10404,2006,Mujer,2,89.5,75+
10404,2007,Hombre,3,89.66666666666667,75+
10404,2007,Mujer,6,86.16666666666667,75+
10404,2008,Hombre,6,85.16666666666667,75+
10404,2008,Mujer,8,82.875,75+
10404,2009,Hombre,4,85.25,75+
10404,2009,Mujer,7,86.14285714285714,75+
10404,2010,Hombre,5,80.4,75+
10404,2010,Mujer,2,85.0,75+
10404,2011,Hombre,6,82.66666666666667,75+
10404,2011,Mujer,4,91.0,75+
10404,2012,Hombre,4,82.75,75+
10404,2012,Mujer,1,76.0,75+
10404,2013,Hombre,2,80.0,75+
10404,2013,Mujer,3,90.0,75+
10404,2014,Hombre,5,78.8,75+
10404,2015,Hombre,5,80.0,75+
10404,2015,Mujer,1,90.0,75+
10404,2016,Hombre,3,82.66666666666667,75+
10404,2016,Mujer,3,87.33333333333333,75+
10404,2017,Mujer,3,83.66666666666667,75+
10404,2018,Hombre,3,85.66666666666667,75+
10404,2019,Hombre,3,85.33333333333333,75+
11101,1990,Hombre,33,81.0909090909091,75+
11101,1990,Mujer,24,81.29166666666667,75+
11101,1991,Hombre,21,82.66666666666667,75+
11101,1991,Mujer,27,84.55555555555556,75+
11101,1992,Hombre,27,82.33333333333333,75+
11101,1992,Mujer,23,82.69565217391305,75+
11101,1993,Hombre,29,81.37931034482759,75+
11101,1993,Mujer,24,84.83333333333333,75+
11101,1994,Hombre,39,81.07692307692308,75+
11101,1994,Mujer,31,84.19354838709677,75+
11101,1995,Hombre,33,82.78787878787878,75+
11101,1995,Mujer,21,84.28571428571429,75+
11101,1996,Hombre,42,82.0,75+
11101,1996,Mujer,24,82.95833333333333,75+
11101,1997,Hombre,38,82.94736842105263,75+
11101,1997,Mujer,39,83.56410256410257,75+
11101,1998,Hombre,34,82.20588235294117,75+
11101,1998,Mujer,24,82.91666666666667,75+
11101,1999,Hombre,39,82.28205128205128,75+
11101,1999,Mujer,42,84.14285714285714,75+
11101,2000,Hombre,47,82.27659574468085,75+
11101,2000,Mujer,44,87.13636363636364,75+
11101,2001,Hombre,49,83.75510204081633,75+
11101,2001,Mujer,43,84.76744186046511,75+
11101,2002,Hombre,30,81.16666666666667,75+
11101,2002,Mujer,36,83.61111111111111,75+
11101,2003,Hombre,49,82.53061224489795,75+
11101,2003,Mujer,42,86.35714285714286,75+
11101,2004,Hombre,44,83.02272727272727,75+
11101,2004,Mujer,35,85.11428571428571,75+
11101,2005,Hombre,43,80.6046511627907,75+
11101,2005,Mujer,51,83.19607843137256,75+
11101,2006,Hombre,47,83.2127659574468,75+
11101,2006,Mujer,43,84.69767441860465,75+
11101,2007,Hombre,52,83.34615384615384,75+
11101,2007,Mujer,46,85.04347826086956,75+
11101,2008,Hombre,52,82.9423076923077,75+
11101,2008,Mujer,52,85.5,75+
11101,2009,Hombre,57,83.64912280701755,75+
11101,2009,Mujer,56,85.83928571428571,75+
11101,2010,Hombre,57,83.10526315789474,75+
11101,2010,Mujer,56,84.33928571428571,75+
11101,2011,Hombre,55,83.9090909090909,75+
11101,2011,Mujer,60,84.86666666666666,75+
11101,2012,Hombre,58,82.62068965517241,75+
11101,2012,Mujer,55,84.65454545454546,75+
11101,2013,Hombre,53,82.32075471698113,75+
11101,2013,Mujer,59,86.7457627118644,75+
11101,2014,Hombre,67,81.25373134328358,75+
11101,2014,Mujer,60,85.1,75+
11101,2015,Hombre,56,82.85714285714286,75+
11101,2015,Mujer,51,86.90196078431373,75+
11101,2016,Hombre,55,83.16363636363636,75+
11101,2016,Mujer,56,86.23214285714286,75+
11101,2017,Hombre,75,82.50666666666666,75+
11101,2017,Mujer,63,86.12698412698413,75+
11101,2018,Hombre,70,83.18571428571428,75+
11101,2018,Mujer,69,85.15942028985508,75+
11101,2019,Hombre,55,84.30909090909091,75+
11101,2019,Mujer,65,86.93846153846154,75+
11102,1991,Hombre,1,77.0,75+
11102,1994,Hombre,1,81.0,75+
11102,1994,Mujer,1,80.0,75+
11102,1996,Hombre,1,79.0,75+
11102,1996,Mujer,2,83.5,75+
11102,1997,Hombre,1,78.0,75+
11102,1998,Hombre,3,81.0,75+
11102,1998,Mujer,1,98.0,75+
11102,1999,Hombre,1,77.0,75+
11102,1999,Mujer,1,83.0,75+
11102,2000,Hombre,1,80.0,75+
11102,2000,Mujer,1,81.0,75+
11102,2001,Hombre,1,79.0,75+
11102,2001,Mujer,1,80.0,75+
11102,2002,Mujer,1,87.0,75+
11102,2003,Hombre,2,79.0,75+
11102,2003,Mujer,2,80.0,75+
11102,2005,Hombre,2,84.5,75+
11102,2005,Mujer,1,84.0,75+
11102,2006,Hombre,3,79.0,75+
11102,2006,Mujer,1,91.0,75+
11102,2007,Hombre,3,86.66666666666667,75+
11102,2007,Mujer,1,79.0,75+
11102,2008,Hombre,1,76.0,75+
11102,2008,Mujer,1,86.0,75+
11102,2009,Hombre,1,75.0,75+
11102,2010,Mujer,1,86.0,75+
11102,2011,Hombre,2,84.0,75+
11102,2011,Mujer,1,81.0,75+
11102,2012,Mujer,1,77.0,75+
11102,2013,Hombre,1,91.0,75+
11102,2013,Mujer,1,82.0,75+
11102,2014,Hombre,3,79.66666666666667,75+
11102,2014,Mujer,1,87.0,75+
11102,2015,Hombre,2,83.5,75+
11102,2015,Mujer,1,90.0,75+
11102,2017,Hombre,1,86.0,75+
11102,2017,Mujer,1,87.0,75+
11102,2018,Hombre,3,85.0,75+
11102,2019,Hombre,1,77.0,75+
11102,2019,Mujer,2,94.0,75+
11201,1990,Hombre,14,80.14285714285714,75+
11201,1990,Mujer,16,82.625,75+
11201,1991,Hombre,14,84.28571428571429,75+
11201,1991,Mujer,7,81.42857142857143,75+
11201,1992,Hombre,18,82.66666666666667,75+
11201,1992,Mujer,14,83.85714285714286,75+
11201,1993,Hombre,17,83.47058823529412,75+
11201,1993,Mujer,19,87.36842105263158,75+
11201,1994,Hombre,16,80.875,75+
11201,1994,Mujer,19,81.89473684210526,75+
11201,1995,Hombre,25,83.12,75+
11201,1995,Mujer,14,81.42857142857143,75+
11201,1996,Hombre,21,80.66666666666667,75+
11201,1996,Mujer,8,82.25,75+
11201,1997,Hombre,21,82.04761904761905,75+
11201,1997,Mujer,19,84.42105263157895,75+
11201,1998,Hombre,18,83.61111111111111,75+
11201,1998,Mujer,23,84.73913043478261,75+
11201,1999,Hombre,19,82.89473684210526,75+
11201,1999,Mujer,12,84.41666666666667,75+
11201,2000,Hombre,18,83.33333333333333,75+
11201,2000,Mujer,17,83.52941176470588,75+
11201,2001,Hombre,19,80.89473684210526,75+
11201,2001,Mujer,10,84.3,75+
11201,2002,Hombre,11,81.63636363636364,75+
11201,2002,Mujer,12,84.83333333333333,75+
11201,2003,Hombre,19,85.10526315789474,75+
11201,2003,Mujer,21,84.38095238095238,75+
11201,2004,Hombre,29,85.0,75+
11201,2004,Mujer,15,83.4,75+
11201,2005,Hombre,21,81.47619047619048,75+
11201,2005,Mujer,13,84.23076923076923,75+
11201,2006,Hombre,21,83.0,75+
11201,2006,Mujer,20,84.7,75+
11201,2007,Hombre,18,83.16666666666667,75+
11201,2007,Mujer,13,86.61538461538461,75+
11201,2008,Hombre,17,80.76470588235294,75+
11201,2008,Mujer,21,81.33333333333333,75+
11201,2009,Hombre,27,79.5925925925926,75+
11201,2009,Mujer,22,85.4090909090909,75+
11201,2010,Hombre,55,83.74545454545455,75+
11201,2010,Mujer,68,85.88235294117646,75+
11201,2011,Hombre,36,81.72222222222223,75+
11201,2011,Mujer,41,86.02439024390245,75+
11201,2012,Hombre,58,83.34482758620689,75+
11201,2012,Mujer,55,85.25454545454545,75+
11201,2013,Hombre,28,82.32142857142857,75+
11201,2013,Mujer,22,84.18181818181819,75+
11201,2014,Hombre,24,82.83333333333333,75+
11201,2014,Mujer,32,84.75,75+
11201,2015,Hombre,22,80.36363636363636,75+
11201,2015,Mujer,24,87.45833333333333,75+
11201,2016,Hombre,28,84.39285714285714,75+
11201,2016,Mujer,22,86.18181818181819,75+
11201,2017,Hombre,32,82.28125,75+
11201,2017,Mujer,28,83.85714285714286,75+
11201,2018,Hombre,28,80.17857142857143,75+
11201,2018,Mujer,22,85.45454545454545,75+
11201,2019,Hombre,32,83.59375,75+
11201,2019,Mujer,29,86.51724137931035,75+
11202,1990,Hombre,4,84.75,75+
11202,1990,Mujer,3,84.33333333333333,75+
11202,1991,Hombre,4,81.25,75+
11202,1991,Mujer,1,83.0,75+
11202,1992,Hombre,4,78.5,75+
11202,1993,Hombre,3,82.33333333333333,75+
11202,1993,Mujer,4,82.25,75+
11202,1994,Hombre,1,79.0,75+
11202,1994,Mujer,2,76.5,75+
11202,1995,Hombre,1,79.0,75+
11202,1995,Mujer,4,81.0,75+
11202,1996,Hombre,1,75.0,75+
11202,1997,Hombre,3,85.66666666666667,75+
11202,1997,Mujer,2,76.0,75+
11202,1998,Hombre,1,91.0,75+
11202,1998,Mujer,3,81.66666666666667,75+
11202,1999,Mujer,1,90.0,75+
11202,2000,Hombre,8,78.75,75+
11202,2000,Mujer,3,87.0,75+
11202,2001,Hombre,1,91.0,75+
11202,2001,Mujer,2,78.5,75+
11202,2002,Hombre,2,75.5,75+
11202,2002,Mujer,1,80.0,75+
11202,2003,Hombre,6,82.0,75+
11202,2003,Mujer,1,77.0,75+
11202,2004,Hombre,3,80.66666666666667,75+
11202,2004,Mujer,2,77.0,75+
11202,2005,Hombre,4,84.5,75+
11202,2005,Mujer,2,80.5,75+
11202,2006,Hombre,4,90.5,75+
11202,2006,Mujer,1,75.0,75+
11202,2007,Hombre,5,83.4,75+
11202,2007,Mujer,1,87.0,75+
11202,2008,Hombre,1,77.0,75+
11202,2008,Mujer,2,84.5,75+
11202,2009,Hombre,8,80.125,75+
11202,2009,Mujer,3,83.66666666666667,75+
11202,2010,Hombre,4,84.0,75+
11202,2010,Mujer,3,90.66666666666667,75+
11202,2011,Hombre,3,87.66666666666667,75+
11202,2011,Mujer,5,86.6,75+
11202,2012,Hombre,5,81.0,75+
11202,2012,Mujer,2,81.0,75+
11202,2013,Hombre,2,84.5,75+
11202,2014,Hombre,7,82.57142857142857,75+
11202,2014,Mujer,1,91.0,75+
11202,2015,Hombre,7,89.42857142857143,75+
11202,2015,Mujer,5,96.0,75+
11202,2016,Hombre,2,88.0,75+
11202,2016,Mujer,2,84.5,75+
11202,2017,Hombre,8,82.25,75+
